181,775,4.346309677419351,111.2,19179.699999999993
124,189,9.707883597883596,193.0,10098.500000000004
95,464,3.4792025862068967,132.5,11187.809999999996
227,55,5.581090909090908,100.09,1865.2500000000002
143,34864,2.3746842014685696,144.4,473732.2000000029
71,128,4.0257812500000005,68.0,3280.1599999999994
161,135417,2.3654779680542055,340.4,2042704.359999992
193,2714,0.8270154753131896,396.1,14144.309999999996
68,75121,2.4888143129084948,320.0,1185965.3500000047
6,48,1.3504166666666666,91.9,400.8999999999997
87,13946,4.874683780295405,241.7,318635.67000000004
215,782,11.554207161125323,163.0,46051.69999999995
72,179,4.166145251396647,70.81,4846.879999999998
255,1284,4.141113707165106,100.0,29545.98000000001
258,70,4.290285714285714,85.0,1879.08
58,2,3.8899999999999997,22.15,43.98
107,68195,2.263139526358276,180.0,958263.2400000035
221,6,1.9166666666666667,170.0,320.0
9,44,4.246136363636364,58.3,1184.4
158,24211,2.8065193507083888,350.0,402785.9299999985
63,175,4.84582857142857,75.0,4523.67
56,290,6.934275862068961,87.55,14402.920000000004
51,248,8.012096774193548,140.0,9857.489999999998
178,25,4.1196,72.3,845.7800000000002
239,87144,3.692792045350229,250.0,1185158.8200000008
234,81221,2.1335654572093183,227.0,1133168.6199999973
150,31,5.645483870967743,70.0,774.4
146,1406,2.7037482219061166,150.0,24978.769999999993
52,585,4.300324786324789,89.5,13495.520000000002
174,108,4.64324074074074,104.3,3317.609999999998
79,77957,3.3542670959631797,250.0,1175808.779999999
170,88346,2.442640640210067,550.0,1302675.9000000209
209,4434,4.078802435723945,119.2,95158.4600000001
17,345,3.9076811594202896,100.0,9130.989999999994
236,138391,2.337040558995876,393.6,1807215.3100000848
253,8,6.25125,115.0,399.6
246,46263,2.4283721332382298,200.0,709431.4200000028
139,87,8.628735632183906,150.0,3904.1499999999987
226,2214,3.9296838301716326,224.9,58462.21000000003
242,169,4.60698224852071,100.0,4903.699999999998
41,7014,15.22258055317936,513.3,107401.17999999998
33,1271,10.837907159716755,105.9,31925.330000000064
88,6794,4.76335884604062,404.8,160522.02999999988
28,534,9.495093632958804,201.0,27393.630000000012
257,69,50.77826086956522,107.15,2340.1000000000004
208,79,4.784177215189873,250.0,2628.0
248,54,3.7146296296296293,48.5,1570.1000000000004
138,89188,9.655758734358812,600.0,3646934.05999997
207,219,0.9507305936073063,97.0,2017.2000000000019
235,179,10.22100558659218,122.0,6801.599999999994
114,39505,2.8501670674598114,275.0,590975.88
5,56,18.196428571428577,67.2,3605.1999999999966
1,410,1.594780487804878,350.0,36074.659999999996
153,26,5.1596153846153845,72.5,771.8900000000001
115,4,0.0,120.0,255.89999999999998
96,21,2.7985714285714285,70.0,412.3999999999999
250,77,4.3622077922077915,96.64,2225.6400000000003
185,74,5.264054054054053,90.16,2179.7599999999998
219,334,11.426586826347302,296.5,18665.48
214,19,12.93421052631579,88.4,1079.8
252,24,8.088333333333333,313.0,1421.3899999999999
10,1356,13.34453539823009,400.0,84385.2999999999
120,12,4.1075,70.0,282.6
89,287,4.716968641114986,109.0,8653.699999999995
197,312,7.238942307692304,241.0,13083.090000000015
128,15,6.329333333333334,67.2,470.45
106,94,4.736063829787234,190.0,2520.5100000000007
85,76,4.484210526315789,70.0,2204.85
111,2,10.440000000000001,42.2,83.7
177,213,4.536948356807512,93.3,5929.349999999995
179,534,2.9725842696629208,151.09,9569.05999999999
48,83525,2.722002753666549,650.0,1269008.2700000054
224,4308,4.0399698235840305,126.5,68263.60999999991
67,57,5.839824561403507,78.0,1789.1700000000005
142,100228,2.424517300554721,240.0,1357075.430000029
168,360,2.927499999999999,121.0,8114.149999999995
254,145,8.21655172413793,140.0,5758.179999999998
100,49242,2.509213273222054,275.3,776982.7800000017
247,315,3.4852698412698415,99.6,7363.909999999986
131,133,5.008345864661655,701.6,4361.500000000001
218,194,5.604020618556704,68.5,6193.979999999995
108,70,12.708999999999994,225.0,3297.5599999999977
132,160030,15.090755858276598,1160.1,9384410.010000098
44,45,14.214666666666668,128.0,2481.8
127,167,5.766467065868263,95.0,5180.949999999998
123,71,4.328450704225352,80.0,2216.27
210,110,10.831363636363633,83.22,4523.859999999998
205,230,6.266565217391304,100.0,8165.729999999996
225,264,3.759810606060605,80.0,6807.209999999996
249,67338,2.392293058896889,250.0,989715.7800000032
220,123,6.05731707317073,120.0,3832.150000000001
61,504,4.006111111111113,84.0,13487.960000000012
213,208,6.3305769230769195,261.3,6451.259999999995
192,32,3.519375,70.0,857.8300000000002
156,5,11.984,346.0,135.5
160,72,4.454027777777777,92.0,2222.6199999999994
3,39,4.556923076923076,78.0,1195.6099999999997
206,12,11.244166666666667,113.65,674.5500000000001
37,316,4.376708860759495,96.1,8336.88000000001
101,53,6.997735849056603,177.3,2094.2900000000004
83,132,3.614393939393941,70.0,3124.079999999999
12,794,4.365969773299752,77.0,17696.340000000004
200,76,9.11486842105263,114.3,3180.2899999999995
141,81008,2.073106359865684,999.0,1036475.8500000146
55,156,10.589294871794879,85.0,7088.749999999996
74,6323,2.861337972481416,400.0,97239.02000000021
182,106,4.826415094339623,900.0,2835.07
62,132,4.100606060606061,87.36,3496.8500000000013
8,11,5.838181818181818,70.0,602.9
186,109227,2.3255970593351605,397.0,1679597.269999995
171,51,4.088823529411765,107.3,1702.65
49,345,3.6556231884057966,97.46,8390.189999999995
11,40,10.01575,73.5,1580.8999999999999
35,201,4.664129353233835,70.0,5765.329999999998
166,13516,2.6803329387392743,160.0,219254.26000000085
260,640,3.4367187500000007,400.0,16353.000000000002
80,510,4.493196078431379,208.0,14047.850000000002
199,2,1.62,10.0,20.0
2,2,6.56,27.5,0.0
265,1647,2.4017911353976915,655.35,155613.72999999995
66,551,4.987549909255899,152.1,14325.730000000016
154,29,8.312758620689655,218.0,1105.92
162,105334,2.33967341978845,483.2,1553582.9400000346
244,1867,4.207423674343866,180.0,44355.24000000002
164,67150,2.564843484735674,240.0,1010955.9000000046
134,283,6.344593639575971,195.55,12989.700000000012
245,2,10.26,6.5,9.5
102,48,3.312291666666668,75.0,1277.0499999999997
76,522,4.417394636015322,85.3,14471.510000000024
175,42,6.51095238095238,112.2,1333.5800000000004
233,37887,2.582773774645661,350.0,588217.6299999951
163,85132,2.404337734341964,300.0,1273616.8700000152
4,3649,3.8964127158125477,110.5,62156.07999999978
230,98991,3.371055045408157,500.0,1704621.640000002
92,150,5.957866666666667,217.0,4845.569999999998
118,10,16.139,115.0,549.8000000000001
13,15780,4.378742712294043,200.0,348539.2699999984
75,19236,2.396548138906213,208.1,283600.4600000002
36,216,4.580185185185184,70.0,5917.950000000003
172,7,4.971428571428571,120.86,316.16
78,123,7.1757723577235755,84.05,3729.8100000000004
125,13977,2.706501395149181,200.0,223867.07999999952
140,67114,2.660516434723011,350.0,986351.579999991
18,90,6.795111111111111,87.25,3059.6400000000003
69,173,3.7834682080924873,150.0,4931.570000000001
14,227,20.580000000000002,262.5,9946.999999999998
216,577,7.804592720970534,350.0,28891.570000000007
137,37159,2.637582012433041,253.0,524686.2700000072
194,83,5.815060240963856,120.3,4254.290000000002
173,46,5.108478260869564,250.0,1375.8700000000001
238,63314,6.460497994124543,157.0,885281.380000007
135,175,3.4870285714285707,90.0,4967.4299999999885
21,89,5.524719101123595,96.8,2957.239999999999
122,63,3.730952380952381,75.8,2140.1500000000005
129,587,3.205127768313461,253.0,13473.560000000025
223,584,5.252962328767126,321.5,20494.290000000015
165,135,4.398148148148147,70.0,3992.1199999999994
81,81,6.547283950617283,110.0,2681.129999999999
15,34,7.282941176470589,140.0,1411.2400000000007
195,124,6.451048387096773,111.5,4567.290000000001
180,62,5.44225806451613,300.0,3001.9500000000003
82,410,5.101536585365854,130.0,15843.000000000004
38,101,7.702178217821786,300.0,4263.52
97,904,3.9304424778761016,171.7,19724.130000000023
133,74,5.275,250.0,2407.4900000000002
151,25852,2.7533842642735737,199.0,381575.0400000007
42,2705,2.517353049907579,580.0,45712.40000000001
73,19,4.819473684210527,52.7,623.2
30,12,0.49,23.0,29.8
90,48890,2.2581534056044146,400.0,698686.8499999937
256,967,3.902068252326788,160.5,21613.110000000004
159,159,2.7596855345911955,80.0,3589.1099999999988
23,110,12.961363636363634,200.0,6218.86999999999
117,113,9.45929203539823,78.5,6250.599999999999
121,105,4.301619047619048,70.0,2565.66
217,123,3.85,75.0,2995.2400000000007
46,3,10.6,44.5,106.2
70,13118,9.268436499466368,600.0,519491.6500000012
20,42,4.637619047619046,133.2,1425.63
99,2,0.03,3.0,0.0
231,39136,3.344190259607526,350.0,699815.0699999998
86,134,10.158059701492542,80.5,6635.699999999999
109,3,5.833333333333333,135.0,239.4
189,260,4.297999999999997,81.0,6786.5999999999985
60,50,4.8351999999999995,100.0,1388.41
93,1601,9.507295440349775,350.0,93367.03000000006
40,387,3.794315245478037,113.6,8248.819999999994
259,74,9.496486486486486,96.1,3018.96
251,7,2.025714285714286,32.2,160.39999999999998
204,3,7.626666666666666,67.2,67.2
147,49,4.780816326530614,80.7,1226.27
183,24,5.186249999999999,83.5,808.3900000000001
263,66128,2.5639973989837896,147.2,888652.6300000122
240,14,7.486428571428573,284.8,726.0
16,48,5.352083333333334,105.0,1986.6200000000001
64,23,5.075652173913044,160.0,931.4
152,2053,2.9416171456405276,160.0,36008.81999999998
91,211,4.992464454976302,395.7,6733.26
261,12842,21.942912318953425,150.0,291312.9399999992
148,31009,5.839447579734911,195.55,534034.2999999996
45,3889,3.5523733607611203,241.0,78051.98999999987
47,76,4.421184210526316,96.0,1982.470000000001
53,56,6.384285714285713,150.0,2155.4300000000003
169,92,4.769782608695651,73.5,2557.74
24,8524,2.591223603941808,206.25,133245.17999999976
211,20657,2.594688967420243,216.93,326676.40000000066
